id,Mk,Cn,e (g/km),Ft,Column1,e (g/m)
11982,MERCEDES-BENZ,CLS-/-250-/-D-4-MATIC-AUT.,140,Diesel,,0.14
11983,MERCEDES-BENZ,CLS-/-250-/-D-AUT.,130,Diesel,,0.13
11985,MERCEDES-BENZ,CLS-/-350-/-D-AUT.,142,Diesel,,0.142
145796,MERCEDES-BENZ,CLS-200,145,PETROL,,0.145
292096,MERCEDES-BENZ,CLS-220-BLUETEC,132,DIESEL,,0.132
226855,Mercedes-Benz,CLS-250-BLUETEC-4MATIC,147,Diesel,,0.147
402351,MERCEDES-BENZ,CLS-250-D,140,Diesel,,0.14
226869,Mercedes-Benz,CLS-250-d-4MATIC,147,Diesel,,0.147
145797,MERCEDES-BENZ,CLS-300,145,PETROL,,0.145
145799,MERCEDES-BENZ,CLS-300-D,145,DIESEL,,0.145
402338,MERCEDES-BENZ,CLS-350,179,Diesel,,0.179
145801,MERCEDES-BENZ,CLS-350-4MATIC,155,PETROL,,0.155
181487,MERCEDES-BENZ,CLS-350-BLUETEC,149,Diesel,,0.149
292098,MERCEDES-BENZ,CLS-350-BLUETEC-4MATIC,179,DIESEL,,0.179
402339,MERCEDES-BENZ,CLS-350-D,172,Diesel,,0.172
175765,MERCEDES-BENZ,CLS-350-d-4MATIC,172,Diesel,,0.172
420104,MERCEDES-BENZ,CLS400,169,PETROL,,0.169
134735,MERCEDES-BENZ,CLS-400,186,PETROL,,0.186
145718,MERCEDES-BENZ,CLS-400-4MATIC,198,PETROL,,0.198
145806,MERCEDES-BENZ,CLS-400-D-4MATIC,155,DIESEL,,0.155
292076,MERCEDES-BENZ,CLS-500,229,PETROL,,0.229
134747,MERCEDES-BENZ,CLS-500-4MATIC,231,PETROL,,0.231
134745,MERCEDES-BENZ,CLS-550,209,PETROL,,0.209
134746,MERCEDES-BENZ,CLS-550-4MATIC,224,PETROL,,0.224
134751,MERCEDES-BENZ,CLS-63-AMG,345,PETROL,,0.345
231838,Mercedes-Benz,CLS-63-AMG-4MATIC,251,PETROL,,0.251
145807,MERCEDES-BENZ,CLS-SPORT,189,PETROL,,0.189
128426,MERCEDES-BENZ,D-350-D,135,DIESEL,,0.135
145661,MERCEDES-BENZ,DAIMLER,146,PETROL,,0.146
381024,MERCEDES-BENZ,E,148,PETROL,,0.148
11986,MERCEDES-BENZ,E-/-200-/-AUT.,132,PETROL,,0.132
11988,MERCEDES-BENZ,E-/-220-/-BLUETEC-AUT.,118,Diesel,,0.118
12019,MERCEDES-BENZ,E-/-220-/-D-AUT.,125,Diesel,,0.125
12020,MERCEDES-BENZ,E-/-220-T-/-D-AUT.,109,Diesel,,0.109
12021,MERCEDES-BENZ,E-/-250-/-BLUETEC-4-MATIC-AUT.,135,Diesel,,0.135
12022,MERCEDES-BENZ,E-/-250-T-/-BLUETEC-4-MATIC-AUT.,140,Diesel,,0.14
12023,MERCEDES-BENZ,E-/-350-/-D-AUT.,144,Diesel,,0.144
12024,MERCEDES-BENZ,E-/-400-/4-MATIC-AUT.,179,PETROL,,0.179
202520,MERCEDES-BENZ,E-180,147,PETROL,,0.147
134708,MERCEDES-BENZ,E-180-L,150,PETROL,,0.15
402257,MERCEDES-BENZ,E-200,162,PETROL,,0.162
246856,MERCEDES-BENZ,E-200-4MATIC,162,PETROL,,0.162
222362,Mercedes-Benz,E-200-BLUETEC,135,Diesel,,0.135
231863,Mercedes-Benz,E-200-d,120,Diesel,,0.12
134709,MERCEDES-BENZ,E-200-L,164,PETROL,,0.164
207056,MERCEDES-BENZ,E-200-NATURAL-GAS-DRIVE,118,NG-biomethane,,0.118
420129,MERCEDES-BENZ,E220,139,PETROL,,0.139
402259,MERCEDES-BENZ,E-220,162,PETROL,,0.162
428992,MERCEDES-BENZ,E--220--CDI,102,Diesel,,0.102
402282,MERCEDES-BENZ,E-220-D,142,PETROL,,0.142
409856,MERCEDES-BENZ,E-220--D,120,Diesel,,0.12
304186,MERCEDES-BENZ,E-220-D-4MATIC,139,DIESEL,,0.139
304188,MERCEDES-BENZ,E-220-D-4MATIC-ALLTERRAIN,137,DIESEL,,0.137
402220,MERCEDES-BENZ,E-250,169,Diesel,,0.169
253315,MERCEDES-BENZ,E-250-BLUETEC,135,DIESEL,,0.135
257987,MERCEDES-BENZ,E-250-CDI,143,DIESEL,,0.143
257905,MERCEDES-BENZ,E-250-D,135,DIESEL,,0.135
151198,MERCEDES-BENZ,E-250-D-4MATIC,120,DIESEL,,0.12
15816,MERCEDES-BENZ,E300,175,PETROL,,0.175
134710,MERCEDES-BENZ,E-300,230,PETROL,,0.23
134712,MERCEDES-BENZ,E-300-4MATIC,230,PETROL,,0.23
151248,MERCEDES-BENZ,E-300-BLUETEC,199,DIESEL,,0.199
134640,MERCEDES-BENZ,E-300-BT-PI,50,DIESEL,,0.05
151202,MERCEDES-BENZ,E-300-D,130,DIESEL,,0.13
134643,MERCEDES-BENZ,E-300-E,60,PETROL-electric,,0.06
134714,MERCEDES-BENZ,E-300-L,168,PETROL,,0.168
134717,MERCEDES-BENZ,E-300-L-4MATIC,179,PETROL,,0.179
253370,MERCEDES-BENZ,E-320,187,PETROL,,0.187
134718,MERCEDES-BENZ,E-320-L-4MATIC,212,PETROL,,0.212
381030,MERCEDES-BENZ,E350,133,Diesel,,0.133
402211,MERCEDES-BENZ,E-350,196,PETROL,,0.196
134648,MERCEDES-BENZ,E-350-4MATIC,298,PETROL,,0.298
253376,MERCEDES-BENZ,E-350-BLUETEC,148,DIESEL,,0.148
151032,MERCEDES-BENZ,E-350-D,155,DIESEL,,0.155
151206,MERCEDES-BENZ,E-350-D-4MATIC,180,PETROL,,0.18
134662,MERCEDES-BENZ,E-350-D-BLUETEC,135,DIESEL,,0.135
151034,MERCEDES-BENZ,E-350-E,60,DIESEL,,0.06
134672,MERCEDES-BENZ,E-350-E-4MATIC,75,PETROL-electric,,0.075
134698,MERCEDES-BENZ,E-350-W,197,PETROL,,0.197
134558,MERCEDES-BENZ,E-400,283,PETROL,,0.283
134689,MERCEDES-BENZ,E400-4MATIC,205,PETROL,,0.205
134683,MERCEDES-BENZ,E-400-4MATIC,284,PETROL,,0.284
145707,MERCEDES-BENZ,E-400-4MATIC-COUPE,176,PETROL,,0.176
151041,MERCEDES-BENZ,E-450-4MATIC-AMG,220,PETROL,,0.22
151220,MERCEDES-BENZ,E-450-AMG-SPORT-4MATIC,230,PETROL,,0.23
134564,MERCEDES-BENZ,E-500,306,PETROL,,0.306
258037,MERCEDES-BENZ,E-500-4MATIC,227,PETROL,,0.227
134786,MERCEDES-BENZ,E-500-E,65,PETROL-electric,,0.065
145708,MERCEDES-BENZ,E-550-CABRIOLET,213,PETROL,,0.213
151047,MERCEDES-BENZ,E-550-COUPE,225,PETROL,,0.225
134699,MERCEDES-BENZ,E-63-AMG,246,PETROL,,0.246
258036,MERCEDES-BENZ,E-63-AMG-4MATIC,247,PETROL,,0.247
128564,MERCEDES-BENZ,E-CELL,0,ELECTRIC,,0
134688,MERCEDES-BENZ,E-KLASSE,188,DIESEL,,0.188
218762,MERCEDES-BENZ,ELECTRIC-DRIVE,0,ELECTRIC,,0
145626,MERCEDES-BENZ,ELEKTRO,0,ELECTRIC,,0
140581,MERCEDES-BENZ,FORFOUR-BRABUS-TURBO,99,PETROL,,0.099
140582,MERCEDES-BENZ,FORFOUR-ELECTRIC,0,ELECTRIC,,0
140583,MERCEDES-BENZ,FORFOUR-ELECTRIC-DRIVE,0,ELECTRIC,,0
140592,MERCEDES-BENZ,FORTWO-CABRIO-ELECTRIC,0,ELECTRIC,,0
140572,MERCEDES-BENZ,FORTWO-CABRIO-MHD,106,PETROL,,0.106
253725,MERCEDES-BENZ,G-350,261,Diesel,,0.261
145457,MERCEDES-BENZ,G-350D,261,DIESEL,,0.261
409745,MERCEDES-BENZ,G-350-D,289,Diesel,,0.289
309062,MERCEDES-BENZ,G-500,348,PETROL,,0.348
272102,MERCEDES-BENZ,G500-4X4,289,PETROL,,0.289
42727,MERCEDES-BENZ,G-500-4X4,289,PETROL,,0.289
188327,Mercedes-Benz,G500-4X4-2,289,PETROL,,0.289
231901,Mercedes-Benz,G-500-4X4-2,289,PETROL,,0.289
231888,Mercedes-Benz,G-63-AMG,322,PETROL,,0.322
409750,MERCEDES-BENZ,G-650-D,261,Diesel,,0.261
145461,MERCEDES-BENZ,G-650-LANDAULET,397,PETROL,,0.397
145462,MERCEDES-BENZ,G65-AMG,397,PETROL,,0.397
145460,MERCEDES-BENZ,G-65-AMG,397,PETROL,,0.397
309120,MERCEDES-BENZ,G-KLASSE,334,PETROL,,0.334
253744,MERCEDES-BENZ,GL,288,PETROL,,0.288
395562,MERCEDES-BENZ,GL-350,189,Diesel,,0.189
175781,MERCEDES-BENZ,GL-350-BLUETEC-4MATIC,209,Diesel,,0.209
226431,MERCEDES-BENZ,GL-350--BLUETEC-4-MATIC,205,DIESEL,,0.205
395601,MERCEDES-BENZ,GL-400,225,PETROL,,0.225
297312,Mercedes-Benz,GL-400-4MATIC,225,PETROL,,0.225
128553,MERCEDES-BENZ,GL-450-4MATIC,337,PETROL,,0.337
128486,MERCEDES-BENZ,GL-500-4MATIC,366,PETROL,,0.366
253501,MERCEDES-BENZ,GLA,175,PETROL,,0.175
12046,MERCEDES-BENZ,GLA-/-180-/,133,PETROL,,0.133
12051,MERCEDES-BENZ,GLA-/-180-/-AUT.,135,PETROL,,0.135
12052,MERCEDES-BENZ,GLA-/-180-/-D,105,Diesel,,0.105
12053,MERCEDES-BENZ,GLA-/-180-/-D-AUT.,103,Diesel,,0.103
12054,MERCEDES-BENZ,GLA-/-200-/-D,110,Diesel,,0.11
12056,MERCEDES-BENZ,GLA-/-200-/-D-4-MATIC-AUT.,130,Diesel,,0.13
12060,MERCEDES-BENZ,GLA-/-200-/-D-AUT.,115,Diesel,,0.115
12064,MERCEDES-BENZ,GLA-/-220-/-D-4-MATIC-AUT.,130,Diesel,,0.13
12069,MERCEDES-BENZ,GLA-/-220-/-D-AUT.,110,Diesel,,0.11
12071,MERCEDES-BENZ,GLA-/-250/-4-MATIC-AUT.,153,PETROL,,0.153
218750,MERCEDES-BENZ,GLA-180,144,PETROL,,0.144
218848,MERCEDES-BENZ,GLA-180-CDI,113,DIESEL,,0.113
171094,MERCEDES-BENZ,GLA-180-d,113,Diesel,,0.113
218855,MERCEDES-BENZ,GLA-200,144,PETROL,,0.144
409647,MERCEDES-BENZ,GLA--200,134,PETROL,,0.134
203297,Mercedes-Benz,GLA-200-CDI,119,Diesel,,0.119
203295,Mercedes-Benz,GLA-200-CDI-4MATIC,132,Diesel,,0.132
409685,MERCEDES-BENZ,GLA-200-D,127,Diesel,,0.127
202305,MERCEDES-BENZ,GLA-200-D-4MATIC,130,Diesel,,0.13
140521,MERCEDES-BENZ,GLA-220-4MATIC,179,PETROL,,0.179
197492,MERCEDES-BENZ,GLA-220-CDI-4MATIC,132,Diesel,,0.132
409688,MERCEDES-BENZ,GLA-220-D,127,Diesel,,0.127
174052,MERCEDES-BENZ,GLA-220-D-4MATIC,130,Diesel,,0.13
409662,MERCEDES-BENZ,GLA250,131,PETROL,,0.131
409668,MERCEDES-BENZ,GLA-250,155,PETROL,,0.155
151123,MERCEDES-BENZ,GLA-250-4MATIC,214,PETROL,,0.214
409684,MERCEDES-BENZ,GLA-45-AMG,175,PETROL,,0.175
218754,MERCEDES-BENZ,GLA-45-AMG-4MATIC,175,PETROL,,0.175
247816,MERCEDES-BENZ,GLC,170,PETROL,,0.17
12076,MERCEDES-BENZ,GLC-/-220-D-/-4-MATIC-AUT.,143,Diesel,,0.143
12087,MERCEDES-BENZ,GLC-/-250-D-/-4-MATIC-AUT.,143,Diesel,,0.143
134487,MERCEDES-BENZ,GLC-200-D,143,DIESEL,,0.143
420185,MERCEDES-BENZ,GLC-220,143,DIESEL,,0.143
395830,MERCEDES-BENZ,GLC-220-D,161,Diesel,,0.161
420198,MERCEDES-BENZ,GLC-250,187,DIESEL,,0.187
226363,MERCEDES-BENZ,GLC-250d-4MATIC,143,DIESEL,,0.143
134510,MERCEDES-BENZ,GLC-260-4MATIC,159,PETROL,,0.159
145697,MERCEDES-BENZ,GLC-300,177,PETROL,,0.177
134540,MERCEDES-BENZ,GLC300-4MATIC,177,PETROL,,0.177
145701,MERCEDES-BENZ,GLC-300-4MATIC,235,PETROL,,0.235
240756,MERCEDES-BENZ,GLC-350-D-4MATIC,169,DIESEL,,0.169
402190,MERCEDES-BENZ,GLC-350-E,59,PETROL-electric,,0.059
123162,MERCEDES-BENZ,GLC-350-E-4MATIC,157,DIESEL,,0.157
134536,MERCEDES-BENZ,GLC-350-S-4MATIC,60,PETROL-electric,,0.06
134537,MERCEDES-BENZ,GLC-43-AMG,192,PETROL,,0.192
134539,MERCEDES-BENZ,GLC-450-4MATIC-AMG,259,PETROL,,0.259
145703,MERCEDES-BENZ,GLC-600-4MATIC,177,PETROL,,0.177
253700,MERCEDES-BENZ,GLE,219,PETROL,,0.219
12096,MERCEDES-BENZ,GLE-/-250-/-D-4-MATIC-AUT.,156,Diesel,,0.156
12115,MERCEDES-BENZ,GLE-/-350-/-D-4-MATIC-AUT.,187,Diesel,,0.187
12129,MERCEDES-BENZ,GLE-/-400-/-4-MATIC-AUT.,209,PETROL,,0.209
12130,MERCEDES-BENZ,GLE-/-450-/-4-MATIC-AUT.,219,PETROL,,0.219
128487,MERCEDES-BENZ,GLE-250-D,157,DIESEL,,0.157
128491,MERCEDES-BENZ,GLE-250-D-4MATIC,166,DIESEL,,0.166
128499,MERCEDES-BENZ,GLE-320-4MATIC,217,PETROL,,0.217
395555,MERCEDES-BENZ,GLE-350,179,Diesel,,0.179
395616,MERCEDES-BENZ,GLE-350-D,199,Diesel,,0.199
42712,MERCEDES-BENZ,GLE-350-D-4MATIC,193,Diesel,,0.193
395570,MERCEDES-BENZ,GLE-400,209,PETROL,,0.209
175804,MERCEDES-BENZ,GLE-400-4MATIC,215,PETROL,,0.215
395569,MERCEDES-BENZ,GLE-450,209,PETROL,,0.209
230793,MERCEDES-BENZ,GLE-450-4MATIC,219,PETROL,,0.219
128522,MERCEDES-BENZ,GLE-450-SPORT-AMG-4MATIC,218,PETROL,,0.218
395539,MERCEDES-BENZ,GLE-500,269,PETROL,,0.269
128532,MERCEDES-BENZ,GLE-500-4MATIC,355,PETROL,,0.355
395536,MERCEDES-BENZ,GLE-500-E,84,PETROL-electric,,0.084
299800,MERCEDES-BENZ,GLE-500E-4MATIC,84,PETROL,,0.084
247726,MERCEDES-BENZ,GLK,161,Diesel,,0.161
235936,MERCEDES-BENZ,GLK-200-CDI,147,DIESEL,,0.147
235935,MERCEDES-BENZ,GLK-220-BLUETEC-4MATIC,162,DIESEL,,0.162
134541,MERCEDES-BENZ,GLK-250-BLUETEC-4MATIC,169,DIESEL,,0.169
253727,MERCEDES-BENZ,GLS,264,PETROL,,0.264
12131,MERCEDES-BENZ,GLS-/-350-/-D-4-MATIC-AUT.,199,Diesel,,0.199
395597,MERCEDES-BENZ,GLS-350-D,218,Diesel,,0.218
395595,MERCEDES-BENZ,GLS-400,218,PETROL,,0.218
231772,Mercedes-Benz,GLS-400-4MATIC,218,PETROL,,0.218
395605,MERCEDES-BENZ,GLS-500,264,Diesel,,0.264
395614,MERCEDES-BENZ,GLS-500-D,199,PETROL,,0.199
128591,MERCEDES-BENZ,GT-AMG,219,PETROL,,0.219
420201,MERCEDES-BENZ,GTS,224,PETROL,,0.224
123164,MERCEDES-BENZ,HIGLE,229,PETROL,,0.229
219027,MERCEDES-BENZ,KREISEL-ELECTRIC-SPRINTER,0,Electric,,0
253424,MERCEDES-BENZ,M.,174,Diesel,,0.174
247804,MERCEDES-BENZ,M.P,169,Diesel,,0.169
145673,MERCEDES-BENZ,MANTRA-4X4,221,DIESEL,,0.221
253530,MERCEDES-BENZ,MARCO,177,Diesel,,0.177
285250,MERCEDES-BENZ,MARCO-POLO,179,DIESEL,,0.179
207043,MERCEDES-BENZ,"MARCO-POLO,-V-KLASSE,-VITO,-VI",174,Diesel,,0.174
380889,MERCEDES-BENZ,MERCEDES-AMG,192,PETROL,,0.192
380706,MERCEDES-BENZ,ML,154,Diesel,,0.154
247702,MERCEDES-BENZ,ML-250,159,Diesel,,0.159
207072,MERCEDES-BENZ,ML-250-BLUETEC-4MATIC,165,Diesel,,0.165
123088,MERCEDES-BENZ,ML-320-CDI-4MATIC,254,DIESEL,,0.254
253601,MERCEDES-BENZ,ML-350,189,Diesel,,0.189
191544,MERCEDES-BENZ,ML-350-4MATIC,266,PETROL,,0.266
298025,MERCEDES-BENZ,ML-400-4MATIC,215,PETROL,,0.215
145630,MERCEDES-BENZ,MLT-580-4X4,216,DIESEL,,0.216
145526,MERCEDES-BENZ,MOBILITY-23,306,DIESEL,,0.306
145530,MERCEDES-BENZ,MOBILITY-33,199,DIESEL,,0.199
145622,MERCEDES-BENZ,PLANTOS,0,ELECTRIC,,0
140550,MERCEDES-BENZ,R-400-4MATIC,255,PETROL,,0.255
380947,MERCEDES-BENZ,S,274,PETROL,,0.274
12135,MERCEDES-BENZ,S-/-350-/-D-4-MATIC-AUT.,169,Diesel,,0.169
12142,MERCEDES-BENZ,S-/-400-/-4-MATIC-AUT.,208,PETROL,,0.208
12143,MERCEDES-BENZ,S-/-63-AMG-/-4-MATIC-AUT.,242,PETROL,,0.242
188352,Mercedes-Benz,S-300-BLUETEC-Hybrid,126,Diesel,,0.126
151335,MERCEDES-BENZ,S-300-H,126,DIESEL,,0.126
140353,MERCEDES-BENZ,S320,192,PETROL,,0.192
134790,MERCEDES-BENZ,S-320,192,PETROL,,0.192
253502,MERCEDES-BENZ,S-350,175,Diesel,,0.175
151316,MERCEDES-BENZ,S-350-BLUETEC,162,DIESEL,,0.162
15706,MERCEDES-BENZ,S350-BLUETEC-4MATIC,175,DIESEL,,0.175
151300,MERCEDES-BENZ,S-350-BLUETEC-4MATIC,175,DIESEL,,0.175
402378,MERCEDES-BENZ,S-350-D,175,Diesel,,0.175
151355,MERCEDES-BENZ,S-350-D-4MATIC,175,DIESEL,,0.175
424397,MERCEDES-BENZ,S-350-D-4-MATIC,175,Diesel,,0.175
440864,MERCEDES-BENZ,S400,139,PETROL,,0.139
253671,MERCEDES-BENZ,S-400,208,PETROL,,0.208
15709,MERCEDES-BENZ,S400-4MATIC,208,PETROL,,0.208
151336,MERCEDES-BENZ,S-400-4MATIC,208,PETROL,,0.208
140259,MERCEDES-BENZ,S-400-4MATIC-MAYBACH,208,PETROL,,0.208
151125,MERCEDES-BENZ,S-400-D,155,DIESEL,,0.155
140265,MERCEDES-BENZ,S-400-D-4MATIC,214,DIESEL,,0.214
151339,MERCEDES-BENZ,S-400-H,161,PETROL,,0.161
151302,MERCEDES-BENZ,S-400-HYBRID,161,PETROL,,0.161
151099,MERCEDES-BENZ,S-450-4MATIC,208,PETROL,,0.208
140276,MERCEDES-BENZ,S-450-4MATIC-MAYBACH,208,PETROL,,0.208
151091,MERCEDES-BENZ,S-451,192,PETROL,,0.192
402408,MERCEDES-BENZ,S-500,232,PETROL,,0.232
140299,MERCEDES-BENZ,S-500-4MATIC,333,PETROL,,0.333
424471,MERCEDES-BENZ,S500-4MATIC-MAYBACH,219,PETROL,,0.219
156243,MERCEDES-BENZ,S-500-4MATIC-MAYBACH,219,PETROL,,0.219
151362,MERCEDES-BENZ,S-500-E,65,PETROL-electric,,0.065
402414,MERCEDES-BENZ,S-500-MAYBACH,219,PETROL,,0.219
145681,MERCEDES-BENZ,S-500-PLUG-IN-HYBRID,116,PETROL,,0.116
145682,MERCEDES-BENZ,S-550,213,PETROL,,0.213
145684,MERCEDES-BENZ,S-550-4MATIC,232,PETROL,,0.232
140326,MERCEDES-BENZ,S-550-A,213,PETROL,,0.213
151103,MERCEDES-BENZ,S-560,206,PETROL,,0.206
140334,MERCEDES-BENZ,S-560-4MATIC,216,PETROL,,0.216
151079,MERCEDES-BENZ,S-560-E,65,PETROL-electric,,0.065
140338,MERCEDES-BENZ,S-560-MAYBACH,207,PETROL,,0.207
140339,MERCEDES-BENZ,S-560-MAYBACH-4MATIC,219,PETROL,,0.219
440852,MERCEDES-BENZ,S600,299,PETROL,,0.299
49179,MERCEDES-BENZ,S-600,299,PETROL,,0.299
140343,MERCEDES-BENZ,S-600-MAYBACH,376,PETROL,,0.376
402411,MERCEDES-BENZ,S-63,244,PETROL,,0.244
188373,Mercedes-Benz,S-63-AMG,237,PETROL,,0.237
140358,MERCEDES-BENZ,S63-AMG-4MATIC,367,PETROL,,0.367
140347,MERCEDES-BENZ,S-63-AMG-4MATIC,362,PETROL,,0.362
140350,MERCEDES-BENZ,S-650-MAYBACH,309,PETROL,,0.309
151260,MERCEDES-BENZ,S-65-AMG,279,PETROL,,0.279
140352,MERCEDES-BENZ,S-680-MAYBACH,300,PETROL,,0.3
253680,MERCEDES-BENZ,SL,212,PETROL,,0.212
231903,Mercedes-Benz,SL-350,176,PETROL,,0.176
231908,Mercedes-Benz,SL-400,183,PETROL,,0.183
309097,MERCEDES-BENZ,SL-500,221,PETROL,,0.221
140371,MERCEDES-BENZ,SL-550,214,PETROL,,0.214
402422,MERCEDES-BENZ,SL-63,169,PETROL,,0.169
188328,Mercedes-Benz,SL-63-AMG,234,PETROL,,0.234
241823,MERCEDES-BENZ,SLC,150,PETROL,,0.15
12144,MERCEDES-BENZ,SLC-/-180-/-AUT.,133,PETROL,,0.133
12145,MERCEDES-BENZ,SLC-/-43-AMG-/-AUT.,178,PETROL,,0.178
207038,MERCEDES-BENZ,SLC-180,164,Diesel,,0.164
292358,MERCEDES-BENZ,SLC-200,154,PETROL,,0.154
420203,MERCEDES-BENZ,SLC-250D,114,DIESEL,,0.114
292351,MERCEDES-BENZ,SLC-250-D,123,DIESEL,,0.123
297987,MERCEDES-BENZ,SLC-300,144,PETROL,,0.144
247802,MERCEDES-BENZ,SLK,167,PETROL,,0.167
207058,MERCEDES-BENZ,SLK-200,158,PETROL,,0.158
312148,MERCEDES-BENZ,SLK-250,153,PETROL,,0.153
292309,MERCEDES-BENZ,SLK-250-D,117,DIESEL,,0.117
191542,MERCEDES-BENZ,SLK-280,220,PETROL,,0.22
292338,MERCEDES-BENZ,SLK-300,144,PETROL,,0.144
292303,MERCEDES-BENZ,SLK-350,167,PETROL,,0.167
292344,MERCEDES-BENZ,SLK-55-AMG,195,PETROL,,0.195
123091,MERCEDES-BENZ,SLR-722-EDITION,348,PETROL,,0.348
140601,MERCEDES-BENZ,SMART-FORFOUR-52-KW,97,PETROL,,0.097
140603,MERCEDES-BENZ,SMART-FORFOUR-66-KW-TURBO,99,PETROL,,0.099
140605,MERCEDES-BENZ,SMART-FORFOUR-BRABUS,106,PETROL,,0.106
140607,MERCEDES-BENZ,SMART-FORTWO-66-KW-TURBO,97,PETROL,,0.097
140609,MERCEDES-BENZ,SMART-FORTWO-BRABUS,106,PETROL,,0.106
140610,MERCEDES-BENZ,SMART-FORTWO-BRABUS-80-KW,104,PETROL,,0.104
140611,MERCEDES-BENZ,SMART-FORTWO-BRABUS-TURBO,104,PETROL,,0.104
140612,MERCEDES-BENZ,SMART-FORTWO-CABRIO,102,PETROL,,0.102
140615,MERCEDES-BENZ,SMART-FORTWO-CABRIO-66-KW,102,PETROL,,0.102
140616,MERCEDES-BENZ,SMART-FORTWO-CABRIO-80-KW,104,PETROL,,0.104
140617,MERCEDES-BENZ,SMART-FORTWO-CABRIO-ELEC.,0,ELECTRIC,,0
140619,MERCEDES-BENZ,SMART-FORTWO-COUPE,97,PETROL,,0.097
409825,MERCEDES-BENZ,SPRINTER,282,Diesel,,0.282
12150,MERCEDES-BENZ,SPRINTER-/-316-/-CDI,187,Diesel,,0.187
78459,MERCEDES-BENZ,"SPRINTER-210-CDI/S-KA-2,8T",223,Diesel,,0.223
222945,MERCEDES-BENZ,Sprinter-213-BlueTec,213,DIESEL,,0.213
218388,MERCEDES-BENZ,Sprinter-213CDI,199,DIESEL,,0.199
74143,MERCEDES-BENZ,SPRINTER-213-CDI/S-KB,204,Diesel,,0.204
226480,MERCEDES-BENZ,Sprinter-214CDI,213,DIESEL,,0.213
119634,MERCEDES-BENZ,SPRINTER-214-CDI/K-KB,204,Diesel,,0.204
74145,MERCEDES-BENZ,SPRINTER-216-CDI/S-KB,204,Diesel,,0.204
222886,MERCEDES-BENZ,Sprinter-314-CDI,197,DIESEL,,0.197
74158,MERCEDES-BENZ,SPRINTER-314-CDI/K-KB,190,Diesel,,0.19
119648,MERCEDES-BENZ,SPRINTER-314-CDI/S-KB,188,Diesel,,0.188
119664,MERCEDES-BENZ,SPRINTER-314-CDI/S-KB-4X4,208,Diesel,,0.208
226639,MERCEDES-BENZ,Sprinter-316-BlueTec,204,DIESEL,,0.204
78460,MERCEDES-BENZ,SPRINTER-316-CDI/L-KA,213,Diesel,,0.213
119644,MERCEDES-BENZ,SPRINTER-316-CDI/L-KB,192,Diesel,,0.192
74155,MERCEDES-BENZ,SPRINTER-316-CDI/S-KB,213,Diesel,,0.213
119665,MERCEDES-BENZ,SPRINTER-316-CDI/S-KB-4X4,200,Diesel,,0.2
74156,MERCEDES-BENZ,SPRINTER-316-CDI/S-MIXTO,187,Diesel,,0.187
119641,MERCEDES-BENZ,SPRINTER-316-CDI/XL-MIXTO,178,Diesel,,0.178
78610,MERCEDES-BENZ,SPRINTER-316-L-KB,267,PETROL,,0.267
78608,MERCEDES-BENZ,SPRINTER-316-NGT/S-KA,281,NG-biomethane,,0.281
78609,MERCEDES-BENZ,SPRINTER-316-NGT/S-KB,267,NG-biomethane,,0.267
74161,MERCEDES-BENZ,SPRINTER-319-CDI/K-KB,228,Diesel,,0.228
74150,MERCEDES-BENZ,SPRINTER-319-CDI/L-KB,253,Diesel,,0.253
78461,MERCEDES-BENZ,SPRINTER-319-CDI/S-KA,263,Diesel,,0.263
74157,MERCEDES-BENZ,SPRINTER-319-CDI/S-KB,253,Diesel,,0.253
119661,MERCEDES-BENZ,SPRINTER-319-CDI/S-KB-4X4,249,Diesel,,0.249
119667,MERCEDES-BENZ,SPRINTER-319-CDI/S-MIXTO-4X4,258,Diesel,,0.258
145621,MERCEDES-BENZ,THT-SPRINTER,351,DIESEL,,0.351
380805,MERCEDES-BENZ,V,166,Diesel,,0.166
12152,MERCEDES-BENZ,V-/-200-/-D,176,Diesel,,0.176
12153,MERCEDES-BENZ,V-/-220-/-D,164,Diesel,,0.164
12163,MERCEDES-BENZ,V-/-220-/-D-AUT.,177,Diesel,,0.177
12169,MERCEDES-BENZ,V-/-250-/-AUT.-BLUE-TEC,157,Diesel,,0.157
12173,MERCEDES-BENZ,V-/-250-/-D-AUT.,177,Diesel,,0.177
440881,MERCEDES-BENZ,V200,166,Diesel,,0.166
247829,MERCEDES-BENZ,V-200,171,Diesel,,0.171
78553,MERCEDES-BENZ,V-200-D-AVANTGARDE-L,159,Diesel,,0.159
78490,MERCEDES-BENZ,V-200-D-L,171,Diesel,,0.171
253504,MERCEDES-BENZ,V-220,177,Diesel,,0.177
137020,MERCEDES-BENZ,V-220-CDI-AVANTGARDE-L,149,Diesel,,0.149
78464,MERCEDES-BENZ,V-220-CDI-L,149,Diesel,,0.149
222687,MERCEDES-BENZ,V-220-d,159,DIESEL,,0.159
78550,MERCEDES-BENZ,V-220-D-AVANTGARDE-L,177,Diesel,,0.177
137088,MERCEDES-BENZ,V-220-D-AVANTGARDE-XL,159,Diesel,,0.159
78529,MERCEDES-BENZ,V-220-D-K,174,Diesel,,0.174
78516,MERCEDES-BENZ,V-220-D-L,177,Diesel,,0.177
78583,MERCEDES-BENZ,V-220-D-MP-L,163,Diesel,,0.163
137087,MERCEDES-BENZ,V-220-D-XL,159,Diesel,,0.159
